learning_rate,reg_alpha,reg_lambda,gamma,max_depth,min_child_weight,subsample,objective,nthread,max_delta_step,Accuracy,AUC Score (Train),Precision,Recall,f1-score,cv mean,cv Std,cv min,cv max
0.7,0.5,0.7,4,3,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9836142322097379,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.7119883040935673,0.17128933774968777,0.42105263157894735,0.9166666666666667
0.7,0.5,0.7,4,4,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.7081785345717234,0.11032856932404053,0.5394736842105263,0.8421052631578947
0.7,0.5,0.7,4,5,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.7139462217635593,0.15069191872457713,0.4736842105263158,0.8823529411764706
0.7,0.5,0.7,4,6,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.6849184081527347,0.06919578782199359,0.6171875,0.7745098039215687
0.7,0.5,0.7,4,7,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.5733500417710944,0.21773125960309977,0.3214285714285714,0.9473684210526316
0.7,0.5,0.7,4,8,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,,,,
0.7,0.5,0.7,5,3,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9531835205992509,1.0,0.16666666666666666,0.2857142857142857,0.7307565789473685,0.0779053309407299,0.640625,0.8611111111111112
0.7,0.5,0.7,5,4,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,,,,
0.7,0.5,0.7,5,5,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,,,,
0.7,0.5,0.7,5,6,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.702843137254902,0.13767596478789182,0.6078431372549019,0.9750000000000001
0.7,0.5,0.7,5,7,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.6528308823529413,0.2694187627972718,0.175,1.0
0.7,0.5,0.7,5,8,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.7366299736268777,0.12501778694750326,0.588235294117647,0.9166666666666667
0.7,0.5,0.8,1,3,1,0.9,binary:logistic,-1,0,0.9702970297029703,1.0,1.0,0.75,0.8571428571428571,,,,
0.7,0.5,0.8,1,4,1,0.9,binary:logistic,-1,0,0.9801980198019802,1.0,1.0,0.8333333333333334,0.9090909090909091,0.7521472953216375,0.1335264733202533,0.5277777777777778,0.9473684210526316
0.7,0.5,0.8,1,5,1,0.9,binary:logistic,-1,0,0.9801980198019802,1.0,1.0,0.8333333333333334,0.9090909090909091,,,,
0.7,0.5,0.8,1,6,1,0.9,binary:logistic,-1,0,0.9801980198019802,1.0,1.0,0.8333333333333334,0.9090909090909091,,,,
0.7,0.5,0.8,1,7,1,0.9,binary:logistic,-1,0,0.9801980198019802,1.0,1.0,0.8333333333333334,0.9090909090909091,0.8757005360623783,0.06513635202116967,0.7592592592592593,0.9473684210526316
0.7,0.5,0.8,1,8,1,0.9,binary:logistic,-1,0,0.9801980198019802,1.0,1.0,0.8333333333333334,0.9090909090909091,,,,
0.7,0.5,0.8,2,3,1,0.9,binary:logistic,-1,0,0.9702970297029703,0.997191011235955,1.0,0.75,0.8571428571428571,,,,
0.7,0.5,0.8,2,4,1,0.9,binary:logistic,-1,0,0.9504950495049505,1.0,1.0,0.5833333333333334,0.7368421052631579,,,,
0.7,0.5,0.8,2,5,1,0.9,binary:logistic,-1,0,0.9504950495049505,1.0,1.0,0.5833333333333334,0.7368421052631579,0.7713071895424837,0.21145587906378027,0.4722222222222222,1.0
0.7,0.5,0.8,2,6,1,0.9,binary:logistic,-1,0,0.9504950495049505,1.0,1.0,0.5833333333333334,0.7368421052631579,,,,
0.7,0.5,0.8,2,7,1,0.9,binary:logistic,-1,0,0.9504950495049505,1.0,1.0,0.5833333333333334,0.7368421052631579,,,,
0.7,0.5,0.8,2,8,1,0.9,binary:logistic,-1,0,0.9504950495049505,1.0,1.0,0.5833333333333334,0.7368421052631579,0.6677543859649122,0.23366626674810828,0.34210526315789475,1.0
0.7,0.5,0.8,3,3,1,0.9,binary:logistic,-1,0,0.9306930693069307,0.9887640449438202,1.0,0.4166666666666667,0.5882352941176471,,,,
0.7,0.5,0.8,3,4,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,,,,
0.7,0.5,0.8,3,5,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,,,,
0.7,0.5,0.8,3,6,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,0.7426797385620916,0.17041678083969267,0.44117647058823534,0.9249999999999999
0.7,0.5,0.8,3,7,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,0.7080226608187135,0.09236993353170991,0.5555555555555556,0.8333333333333334
0.7,0.5,0.8,3,8,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,,,,
0.7,0.5,0.8,4,3,1,0.9,binary:logistic,-1,0,0.9405940594059405,0.9522471910112359,0.875,0.5833333333333334,0.7000000000000001,0.7741598942208462,0.07612862163527717,0.6666666666666667,0.8671875
0.7,0.5,0.8,4,4,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.7275541795665634,0.15789045789678802,0.5789473684210527,0.9583333333333333
0.7,0.5,0.8,4,5,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.6343137254901962,0.15425528953111323,0.4722222222222222,0.888888888888889
0.7,0.5,0.8,4,6,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.802069716775599,0.11715664751339734,0.6666666666666666,1.0
0.7,0.5,0.8,4,7,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.6070288312693499,0.23402865944120038,0.15789473684210525,0.7894736842105263
0.7,0.5,0.8,4,8,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.6946623093681917,0.14067008974909442,0.5196078431372548,0.8703703703703703
0.7,0.5,0.8,5,3,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9531835205992509,1.0,0.16666666666666666,0.2857142857142857,0.6976425438596492,0.09798052256429979,0.578125,0.8194444444444445
0.7,0.5,0.8,5,4,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.658181401215457,0.1871498086298485,0.34210526315789475,0.8431372549019608
0.7,0.5,0.8,5,5,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.7036008986928104,0.07071066502125163,0.6171875,0.8055555555555556
0.7,0.5,0.8,5,6,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.704360165118679,0.10872826593867109,0.5735294117647058,0.8627450980392157
0.7,0.5,0.8,5,7,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.6131787802840435,0.23480396031452372,0.25,0.8392857142857144
0.7,0.5,0.8,5,8,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.6970258980785297,0.24719505279112844,0.21052631578947367,0.8611111111111112
0.7,0.5,0.9,1,3,1,0.9,binary:logistic,-1,0,0.9702970297029703,1.0,1.0,0.75,0.8571428571428571,,,,
0.7,0.5,0.9,1,4,1,0.9,binary:logistic,-1,0,0.9801980198019802,1.0,1.0,0.8333333333333334,0.9090909090909091,0.7361458548331614,0.16478036171826618,0.5066666666666667,1.0
0.7,0.5,0.9,1,5,1,0.9,binary:logistic,-1,0,0.9801980198019802,1.0,1.0,0.8333333333333334,0.9090909090909091,,,,
0.7,0.5,0.9,1,6,1,0.9,binary:logistic,-1,0,0.9801980198019802,1.0,1.0,0.8333333333333334,0.9090909090909091,0.8833278508771929,0.15039968719948515,0.5859375,1.0
0.7,0.5,0.9,1,7,1,0.9,binary:logistic,-1,0,0.9801980198019802,1.0,1.0,0.8333333333333334,0.9090909090909091,0.6701525054466231,0.1247614856498408,0.5,0.8888888888888888
0.7,0.5,0.9,1,8,1,0.9,binary:logistic,-1,0,0.9801980198019802,1.0,1.0,0.8333333333333334,0.9090909090909091,0.6925283797729618,0.19853339491783403,0.4117647058823529,1.0
0.7,0.5,0.9,2,3,1,0.9,binary:logistic,-1,0,0.9504950495049505,0.9953183520599251,1.0,0.5833333333333334,0.7368421052631579,0.7378715170278639,0.14708810347080434,0.4583333333333333,0.8947368421052632
0.7,0.5,0.9,2,4,1,0.9,binary:logistic,-1,0,0.9405940594059405,1.0,1.0,0.5,0.6666666666666666,0.7855218366586401,0.1880350585949245,0.5196078431372549,1.0
0.7,0.5,0.9,2,5,1,0.9,binary:logistic,-1,0,0.9405940594059405,1.0,1.0,0.5,0.6666666666666666,0.629577205882353,0.20192553686863546,0.30000000000000004,0.8431372549019608
0.7,0.5,0.9,2,6,1,0.9,binary:logistic,-1,0,0.9405940594059405,1.0,1.0,0.5,0.6666666666666666,0.6994639376218323,0.14574895044450015,0.5,0.875
0.7,0.5,0.9,2,7,1,0.9,binary:logistic,-1,0,0.9405940594059405,1.0,1.0,0.5,0.6666666666666666,0.7525799793601651,0.1514224152474366,0.4736842105263158,0.9019607843137255
0.7,0.5,0.9,2,8,1,0.9,binary:logistic,-1,0,0.9405940594059405,1.0,1.0,0.5,0.6666666666666666,0.753173030615755,0.14197325791882895,0.5196078431372548,0.9473684210526316
0.7,0.5,0.9,3,3,1,0.9,binary:logistic,-1,0,0.9504950495049505,0.9681647940074906,1.0,0.5833333333333334,0.7368421052631579,0.7367946336429309,0.13750892662858857,0.5294117647058822,0.9342105263157895
0.7,0.5,0.9,3,4,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,,,,
0.7,0.5,0.9,3,5,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,0.6842621259029927,0.1425039335141429,0.4605263157894737,0.861111111111111
0.7,0.5,0.9,3,6,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,0.6692755417956656,0.13035535050753094,0.5,0.803921568627451
0.7,0.5,0.9,3,7,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,0.7959785575048733,0.1720044302908664,0.6052631578947368,1.0
0.7,0.5,0.9,3,8,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,0.7659442724458203,0.14548635403782026,0.5555555555555556,0.9473684210526315
0.7,0.5,0.9,4,3,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9531835205992508,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.7621843108588464,0.22050086071112898,0.34210526315789475,0.9736842105263158
0.7,0.5,0.9,4,4,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.7106641604010024,0.1835165556862934,0.4722222222222222,0.9473684210526315
0.7,0.5,0.9,4,5,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.731983144134847,0.09988927264072352,0.5555555555555556,0.8421052631578947
0.7,0.5,0.9,4,6,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.6389947755417957,0.10877639395282994,0.4736842105263158,0.75
0.7,0.5,0.9,4,7,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,,,,
0.7,0.5,0.9,4,8,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.7630174291938998,0.14077159593514343,0.5,0.9215686274509803
0.7,0.5,0.9,5,3,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9550561797752809,1.0,0.16666666666666666,0.2857142857142857,0.7069537610365784,0.1372856607881744,0.46875,0.8421052631578948
0.7,0.5,0.9,5,4,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9737827715355805,0.0,0.0,0.0,0.5740953947368421,0.22753321811988617,0.25,0.8157894736842105
0.7,0.5,0.9,5,5,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9737827715355805,0.0,0.0,0.0,0.7240679824561403,0.13331818859080868,0.484375,0.861111111111111
0.7,0.5,0.9,5,6,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9737827715355805,0.0,0.0,0.0,0.6340680899552803,0.19310249915534825,0.34210526315789475,0.868421052631579
0.7,0.5,0.9,5,7,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9737827715355805,0.0,0.0,0.0,0.6483312550166265,0.19217548909426233,0.4117647058823529,0.8981481481481481
0.7,0.5,0.9,5,8,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9737827715355805,0.0,0.0,0.0,0.6054021901158124,0.19057579399969596,0.3125,0.7894736842105263
0.7,0.5,1.0,1,3,1,0.9,binary:logistic,-1,0,0.9900990099009901,1.0,1.0,0.9166666666666666,0.9565217391304348,,,,
0.7,0.5,1.0,1,4,1,0.9,binary:logistic,-1,0,0.9801980198019802,1.0,1.0,0.8333333333333334,0.9090909090909091,0.7230555555555556,0.06125991983163036,0.65,0.8333333333333334
0.7,0.5,1.0,1,5,1,0.9,binary:logistic,-1,0,0.9801980198019802,1.0,1.0,0.8333333333333334,0.9090909090909091,,,,
0.7,0.5,1.0,1,6,1,0.9,binary:logistic,-1,0,0.9801980198019802,1.0,1.0,0.8333333333333334,0.9090909090909091,0.7320994152046782,0.18695037396093628,0.368421052631579,0.875
0.7,0.5,1.0,1,7,1,0.9,binary:logistic,-1,0,0.9801980198019802,1.0,1.0,0.8333333333333334,0.9090909090909091,0.7807251461988305,0.13184613080870733,0.5263157894736843,0.888888888888889
0.7,0.5,1.0,1,8,1,0.9,binary:logistic,-1,0,0.9801980198019802,1.0,1.0,0.8333333333333334,0.9090909090909091,0.7762527233115468,0.08717670345848932,0.6805555555555555,0.9027777777777778
0.7,0.5,1.0,2,3,1,0.9,binary:logistic,-1,0,0.9504950495049505,0.9953183520599251,1.0,0.5833333333333334,0.7368421052631579,,,,
0.7,0.5,1.0,2,4,1,0.9,binary:logistic,-1,0,0.9405940594059405,1.0,1.0,0.5,0.6666666666666666,0.6613398692810457,0.15692937038250573,0.475,0.8611111111111112
0.7,0.5,1.0,2,5,1,0.9,binary:logistic,-1,0,0.9405940594059405,1.0,1.0,0.5,0.6666666666666666,0.6945540935672515,0.09876104329778507,0.5526315789473685,0.8472222222222221
0.7,0.5,1.0,2,6,1,0.9,binary:logistic,-1,0,0.9405940594059405,1.0,1.0,0.5,0.6666666666666666,0.7149122807017544,0.1622818092139255,0.5588235294117647,1.0
0.7,0.5,1.0,2,7,1,0.9,binary:logistic,-1,0,0.9405940594059405,1.0,1.0,0.5,0.6666666666666666,0.6546056214883615,0.16686712630960618,0.39473684210526316,0.8421052631578947
0.7,0.5,1.0,2,8,1,0.9,binary:logistic,-1,0,0.9405940594059405,1.0,1.0,0.5,0.6666666666666666,,,,
0.7,0.5,1.0,3,3,1,0.9,binary:logistic,-1,0,0.9405940594059405,0.9644194756554307,1.0,0.5,0.6666666666666666,,,,
0.7,0.5,1.0,3,4,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,0.6573042082330008,0.20178355014449065,0.42105263157894735,0.8823529411764706
0.7,0.5,1.0,3,5,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,0.7268503611971104,0.21084421882879537,0.4605263157894737,1.0
0.7,0.5,1.0,3,6,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,0.7281524122807017,0.025181137169523117,0.6944444444444444,0.7631578947368421
0.7,0.5,1.0,3,7,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,0.8624448529411766,0.09926924538760767,0.696078431372549,1.0
0.7,0.5,1.0,3,8,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,0.6653451439055154,0.13201944843696098,0.44736842105263164,0.8194444444444445
0.7,0.5,1.0,4,3,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9522471910112359,0.75,0.25,0.375,0.7484795321637426,0.12748387046782567,0.5078125,0.8671875
0.7,0.5,1.0,4,4,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.6774280472422888,0.23863424588458995,0.31578947368421056,0.9509803921568627
0.7,0.5,1.0,4,5,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.7179222566219471,0.11610879190790102,0.5,0.8235294117647058
0.7,0.5,1.0,4,6,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.7735672514619883,0.08755512902733839,0.6578947368421053,0.9210526315789473
0.7,0.5,1.0,4,7,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.6580134158926729,0.09988502177909288,0.55,0.8431372549019608
0.7,0.5,1.0,4,8,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9864232209737828,0.8333333333333334,0.4166666666666667,0.5555555555555556,,,,
0.7,0.5,1.0,5,3,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9822097378277154,1.0,0.3333333333333333,0.5,0.7804050567595459,0.08683774770205972,0.6578947368421053,0.9166666666666667
0.7,0.5,1.0,5,4,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9737827715355805,0.0,0.0,0.0,0.661514232886137,0.17685216447810723,0.44736842105263164,0.8888888888888888
0.7,0.5,1.0,5,5,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9737827715355805,0.0,0.0,0.0,0.6327905701754387,0.1514837815720567,0.34375,0.7894736842105263
0.7,0.5,1.0,5,6,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9737827715355805,0.0,0.0,0.0,0.6641695906432749,0.2379269297451457,0.26315789473684215,0.881578947368421
0.7,0.5,1.0,5,7,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9737827715355805,0.0,0.0,0.0,0.5694403594771241,0.25444108203662374,0.275,0.921875
0.7,0.5,1.0,5,8,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9737827715355805,0.0,0.0,0.0,,,,
0.7,0.6,0.5,1,3,1,0.9,binary:logistic,-1,0,0.9900990099009901,1.0,1.0,0.9166666666666666,0.9565217391304348,0.6481587547299622,0.15500036551835553,0.5,0.9215686274509803
0.7,0.6,0.5,1,4,1,0.9,binary:logistic,-1,0,0.9900990099009901,1.0,1.0,0.9166666666666666,0.9565217391304348,0.6900584795321637,0.15938488940450612,0.5657894736842105,1.0
0.7,0.6,0.5,1,5,1,0.9,binary:logistic,-1,0,0.9900990099009901,1.0,1.0,0.9166666666666666,0.9565217391304348,0.6691282894736842,0.28209080805157116,0.21052631578947367,0.9473684210526316
0.7,0.6,0.5,1,6,1,0.9,binary:logistic,-1,0,0.9900990099009901,1.0,1.0,0.9166666666666666,0.9565217391304348,,,,
0.7,0.6,0.5,1,7,1,0.9,binary:logistic,-1,0,0.9900990099009901,1.0,1.0,0.9166666666666666,0.9565217391304348,0.6501031991744066,0.08851690904368249,0.5392156862745098,0.7777777777777778
0.7,0.6,0.5,1,8,1,0.9,binary:logistic,-1,0,0.9900990099009901,1.0,1.0,0.9166666666666666,0.9565217391304348,0.8257309941520468,0.1408446479974745,0.6111111111111112,1.0
0.7,0.6,0.5,2,3,1,0.9,binary:logistic,-1,0,0.9603960396039604,0.99812734082397,1.0,0.6666666666666666,0.8,,,,
0.7,0.6,0.5,2,4,1,0.9,binary:logistic,-1,0,0.9504950495049505,0.9962546816479401,1.0,0.5833333333333334,0.7368421052631579,,,,
0.7,0.6,0.5,2,5,1,0.9,binary:logistic,-1,0,0.9504950495049505,0.9962546816479401,1.0,0.5833333333333334,0.7368421052631579,,,,
0.7,0.6,0.5,2,6,1,0.9,binary:logistic,-1,0,0.9504950495049505,0.9962546816479401,1.0,0.5833333333333334,0.7368421052631579,0.740032679738562,0.17759897053618298,0.4444444444444444,1.0
0.7,0.6,0.5,2,7,1,0.9,binary:logistic,-1,0,0.9504950495049505,0.9962546816479401,1.0,0.5833333333333334,0.7368421052631579,0.7795321637426902,0.1610826191965354,0.5784313725490196,0.9583333333333333
0.7,0.6,0.5,2,8,1,0.9,binary:logistic,-1,0,0.9504950495049505,0.9962546816479401,1.0,0.5833333333333334,0.7368421052631579,0.73609477124183,0.151166491847591,0.475,0.9027777777777778
0.7,0.6,0.5,3,3,1,0.9,binary:logistic,-1,0,0.9306930693069307,0.9840823970037453,0.8571428571428571,0.5,0.631578947368421,,,,
0.7,0.6,0.5,3,4,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,0.6966282894736843,0.12731486276079382,0.5833333333333333,0.881578947368421
0.7,0.6,0.5,3,5,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,0.7147472695218439,0.13254663653136406,0.5263157894736843,0.8823529411764706
0.7,0.6,0.5,3,6,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,0.787907120743034,0.09485412931250652,0.6842105263157895,0.9473684210526315
0.7,0.6,0.5,3,7,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,0.6271413828689371,0.20983542831302446,0.24509803921568624,0.7941176470588236
0.7,0.6,0.5,3,8,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9976591760299626,1.0,0.3333333333333333,0.5,0.8279785861713107,0.14796264407839757,0.5833333333333334,1.0
0.7,0.6,0.5,4,3,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9541198501872659,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.7145815058479532,0.21973164596060282,0.3157894736842105,0.975
0.7,0.6,0.5,4,4,1,0.9,binary:logistic,-1,0,0.9405940594059405,0.9906367041198502,1.0,0.5,0.6666666666666666,0.8016884531590416,0.17541444766508435,0.513888888888889,1.0
0.7,0.6,0.5,4,5,1,0.9,binary:logistic,-1,0,0.9405940594059405,0.9906367041198502,1.0,0.5,0.6666666666666666,,,,
0.7,0.6,0.5,4,6,1,0.9,binary:logistic,-1,0,0.9405940594059405,0.9906367041198502,1.0,0.5,0.6666666666666666,0.7379801628253639,0.054119143455804826,0.6372549019607843,0.7941176470588235
0.7,0.6,0.5,4,7,1,0.9,binary:logistic,-1,0,0.9405940594059405,0.9906367041198502,1.0,0.5,0.6666666666666666,0.8618872549019608,0.0828376985104132,0.75,1.0
0.7,0.6,0.5,4,8,1,0.9,binary:logistic,-1,0,0.9405940594059405,0.9906367041198502,1.0,0.5,0.6666666666666666,0.7862200435729847,0.13267642940663,0.6470588235294117,1.0
0.7,0.6,0.5,5,3,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9531835205992509,1.0,0.16666666666666666,0.2857142857142857,0.5736842105263158,0.11864198281442263,0.4210526315789474,0.696078431372549
0.7,0.6,0.5,5,4,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9737827715355805,0.0,0.0,0.0,0.7565270252837977,0.12890303889453353,0.5859375,0.9
0.7,0.6,0.5,5,5,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9737827715355805,0.0,0.0,0.0,0.7299342105263158,0.18937885967835688,0.5,0.9736842105263157
0.7,0.6,0.5,5,6,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9737827715355805,0.0,0.0,0.0,0.6897875816993464,0.07915360465669859,0.5392156862745099,0.7631578947368421
0.7,0.6,0.5,5,7,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9737827715355805,0.0,0.0,0.0,0.7786087461300311,0.13877615823085912,0.5490196078431373,0.9736842105263159
0.7,0.6,0.5,5,8,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9737827715355805,0.0,0.0,0.0,0.7195610810113519,0.10023146603531806,0.5294117647058824,0.8026315789473684
0.7,0.6,0.6,1,3,1,0.9,binary:logistic,-1,0,0.9702970297029703,1.0,1.0,0.75,0.8571428571428571,0.7861369109047127,0.09580846981643276,0.625,0.8947368421052632
0.7,0.6,0.6,1,4,1,0.9,binary:logistic,-1,0,0.9900990099009901,1.0,1.0,0.9166666666666666,0.9565217391304348,0.7493496302029584,0.11299710779132105,0.640625,0.9473684210526316
0.7,0.6,0.6,1,5,1,0.9,binary:logistic,-1,0,0.9900990099009901,1.0,1.0,0.9166666666666666,0.9565217391304348,,,,
0.7,0.6,0.6,1,6,1,0.9,binary:logistic,-1,0,0.9900990099009901,1.0,1.0,0.9166666666666666,0.9565217391304348,0.6954506363949088,0.11819035851325797,0.5833333333333334,0.894736842105263
0.7,0.6,0.6,1,7,1,0.9,binary:logistic,-1,0,0.9900990099009901,1.0,1.0,0.9166666666666666,0.9565217391304348,0.7371173030615754,0.10648638036221829,0.6176470588235294,0.894736842105263
0.7,0.6,0.6,1,8,1,0.9,binary:logistic,-1,0,0.9900990099009901,1.0,1.0,0.9166666666666666,0.9565217391304348,,,,
0.7,0.6,0.6,2,3,1,0.9,binary:logistic,-1,0,0.9405940594059405,0.99812734082397,1.0,0.5,0.6666666666666666,0.7843688725490197,0.13686946987611795,0.625,0.9750000000000001
0.7,0.6,0.6,2,4,1,0.9,binary:logistic,-1,0,0.9504950495049505,0.9962546816479401,1.0,0.5833333333333334,0.7368421052631579,0.7747403895768834,0.13070278028945637,0.551470588235294,0.9473684210526316
0.7,0.6,0.6,2,5,1,0.9,binary:logistic,-1,0,0.9504950495049505,0.9962546816479401,1.0,0.5833333333333334,0.7368421052631579,0.7629450464396285,0.131235728606292,0.59375,0.9473684210526315
0.7,0.6,0.6,2,6,1,0.9,binary:logistic,-1,0,0.9504950495049505,0.9962546816479401,1.0,0.5833333333333334,0.7368421052631579,0.7698142414860681,0.12812512594188155,0.6578947368421053,1.0
0.7,0.6,0.6,2,7,1,0.9,binary:logistic,-1,0,0.9504950495049505,0.9962546816479401,1.0,0.5833333333333334,0.7368421052631579,0.8303199174406604,0.1182090149057204,0.6568627450980392,1.0
